,id,user,created_at,full_text,retweeted_status,quoted_status,place,source,text,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,timestamp_ms,display_text_range,scopes,possibly_sensitive
226,1462384615784546305,1398027998712958981,2021-11-21T11:37:16+00:00,"When Ronan thought of Gansey, he thought of moving into Monmouth Manufacturing, of nights spent in companionable insomnia, of a summer searching for a king, of Gansey asking the Gray Man for his life. Brothers.",,,,65e6b928df8d83bda73cd8b828f7fa6c260217e9,"When Ronan thought of Gansey, he thought of moving into Monmouth Manufacturing, of nights spent in companionable in… https://t.co/lNDc6GnojE",1,,,,,,,0,0,0,0,0,0,0,low,en,1637494636852,"[0, 210]",,
227,1462384707094650880,1306958127926054920,2021-11-21T11:37:38+00:00,"I designed a really complex spreadsheet to forecast stock depletion in a manufacturing plant I worked at... It took 3 years to perfect it, when it was done I was so excited. I found out the company binned it a week after I left as they couldn't understand it... Formula=witchcraft",,,,f0976f342215a984184a13a54b26877ece8cebba,I designed a really complex spreadsheet to forecast stock depletion in a manufacturing plant I worked at... It took… https://t.co/8oKQSnAjfA,1,,,,,,,0,0,0,0,0,0,0,low,en,1637494658622,"[0, 280]",,
228,1462384828863565824,1028133479647608832,2021-11-21T11:38:07+00:00,RT @sachiefsci: Imagine completing work experience in an advanced manufacturing and research company developing cutting-edge med-tech! That…,1.461853089040896e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @sachiefsci: Imagine completing work experience in an advanced manufacturing and research company developing cutting-edge med-tech! That…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637494687654,,,
229,1462384876418703366,1149034071680593920,2021-11-21T11:38:18+00:00,"RT @ThomasRCutler: TechSpot: TSMC has received $4 billion from clients to reserve future manufacturing capacity.
https://www.techspot.com/news/92316-tsmc-has-received-4-billion-clients-reserve-future.html

v…",1.462381980964868e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @ThomasRCutler: TechSpot: TSMC has received $4 billion from clients to reserve future manufacturing capacity.
https://t.co/7JktzaQV1X

v…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494698992,,,0.0
230,1462384972883496960,1200044222,2021-11-21T11:38:41+00:00,"@Martoh__ That's it about system change, you just don't pluck out a while manufacturing and production unit, it's parallely done, face after face. In a transition, this is a better way of doing it otherwise you'll face a revolt whose reboot is extra expensive and time consuming",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@Martoh__ That's it about system change, you just don't pluck out a while manufacturing and production unit, it's p… https://t.co/iduB51srjH",1,1462383263616577541,1175507466769129472,Martoh__,,,,0,0,0,0,0,0,0,low,en,1637494721991,"[10, 278]",,
231,1462385028898467841,1108706827754188800,2021-11-21T11:38:55+00:00,"RT @eye_business: Excellent thread from @ManufacturingNI. Take a read before you tell everyone how much business here is suffering, @J_Dona…",1.462002203544232e+18,1.4619923918046904e+18,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @eye_business: Excellent thread from @ManufacturingNI. Take a read before you tell everyone how much business here is suffering, @J_Dona…",0,,,,,,,1,0,0,0,0,0,0,low,en,1637494735346,,,
232,1462385062599614469,1444584692112572418,2021-11-21T11:39:03+00:00,RT @News24: http://News24.com | Pep owner sets its sights on local manufacturing as supply chain woes continue https://www.news24.com/fin24/Companies/Retail/pep-owner-sets-its-sights-on-local-manufacturing-as-supply-chain-woes-continue-20211119,1.4621497124302193e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @News24: https://t.co/By0KBr5HQV | Pep owner sets its sights on local manufacturing as supply chain woes continue https://t.co/XN5dd6jxBp,0,,,,,,,0,0,0,0,0,0,0,low,en,1637494743381,,,0.0
233,1462385063023230978,1419583376089141248,2021-11-21T11:39:03+00:00,"Professional and Business Services: 14.33%
Manufacturing: 8.45%",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"Professional and Business Services: 14.33%
Manufacturing: 8.45%",0,1462384882756341760,1419583376089141248,A_Person_hi,,,,0,0,0,0,0,0,0,low,en,1637494743482,,,
234,1462385306431365121,193171372,2021-11-21T11:40:01+00:00,"#Olympia #Washington #Oregon, @TFCLtd, #TFC is one of #Europe's leading suppliers of technical #fasteners to #industry and #manufacturing. @Retainingrings http://ow.ly/xtBF30s1fHp",,,,ef22bdcbaf9be5b60db28a05006e3f3ebc1fa61d,"#Olympia #Washington #Oregon, @TFCLtd, #TFC is one of #Europe's leading suppliers of technical #fasteners to… https://t.co/Tvh9ogQFPG",1,,,,,,,0,0,0,0,0,0,0,low,en,1637494801515,"[0, 178]",,0.0
235,1462385588645081089,789647429964562433,2021-11-21T11:41:08+00:00,"Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22. Production of Iron & Steel products went up by 13.77% while that of leather products showed an uptick of 13.94%
#PakistanMovingForward🇵🇰♥️ https://twitter.com/UsamaRajpot351/status/1462385588645081089/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY… https://t.co/Yfuc2ho1kh,1,,,,,,,0,0,1,6,6,0,0,low,en,,"[0, 261]",,0.0
236,1462385593275535360,859390992105033728,2021-11-21T11:41:09+00:00,"@pinakibhaskar Hi, we are really sorry we wont be able to assure the accurate delivery date as such as the product is still under manufacturing, as per the revised timeline surely we will try to attempt the delivery.

^Vanishree",,,,a068ce65e151c74c56c43b27e04f2e82eb7e738c,"@pinakibhaskar Hi, we are really sorry we wont be able to assure the accurate delivery date as such as the product… https://t.co/52kKTx7x7B",1,1462384109729185795,116436530,pinakibhaskar,,,,0,0,0,0,0,0,0,low,en,1637494869904,"[15, 228]",,
237,1462385638263570432,18071358,2021-11-21T11:41:20+00:00,"#IncomeTax Department raids more than 20 premises of a Gujarat-based group engaged in the manufacturing of chemicals and development of real estate. The search operation was spread over Vapi and Sarigam in #Gujarat, Silvassa and #Mumbai 

https://zeenews.india.com/companies/income-tax-dept-raids-gujarat-based-real-estate-group-unearths-rs-100-crore-unaccounted-income-2412291.html",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,#IncomeTax Department raids more than 20 premises of a Gujarat-based group engaged in the manufacturing of chemical… https://t.co/0mmTU09ejx,1,,,,,,,0,0,0,3,11,0,0,low,en,,"[0, 262]",,0.0
238,1462385761962106882,871745340,2021-11-21T11:41:50+00:00,"At Precision People, we'll identify the right executive talent for your senior positions within manufacturing. Head over to our website to find out more. https://buff.ly/2zvV8uH https://twitter.com/RecruitPrec/status/1462385761962106882/photo/1",,,,169a89a27ef3ad2a4af15851e3f6452bfeb0ef67,"At Precision People, we'll identify the right executive talent for your senior positions within manufacturing. Head… https://t.co/sO1hFTul6W",1,,,,,,,0,0,0,0,0,0,0,low,en,1637494910122,"[0, 177]",,0.0
239,1462385787283062789,1374052007170965509,2021-11-21T11:41:56+00:00,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,1.462385588645081e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637494916159,,,
240,1462385815892361217,1420729361309765635,2021-11-21T11:42:02+00:00,Morgan County potential site for new electric car manufacturing site - Rome News-Tribune https://www.northwestgeorgianews.com/rome/business/morgan-county-potential-site-for-new-electric-car-manufacturing-site/article_6603a8f0-47bd-11ec-aa3f-2b33e84edf8e.html?utm_source=dlvr.it&utm_medium=%5Btwitter%5D&utm_campaign=%5Bcorqtrade%5D,,,,67ac744775b1f3aac8424f45504fd7c479b02e02,Morgan County potential site for new electric car manufacturing site - Rome News-Tribune https://t.co/ZqokL4WvpR,0,,,,,,,0,0,0,0,0,0,0,low,en,1637494922980,,,0.0
241,1462385988370669571,1453384735942758411,2021-11-21T11:42:44+00:00,"@DonaldJTrumpJr Democrat officials lie, cheat and steal, take bribes, malignant maligners tactically manufacturing schemes to undermine all that is good, acceptable and perfect. https://twitter.com/gerberrichard55/status/1462385988370669571/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"@DonaldJTrumpJr Democrat officials lie, cheat and steal, take bribes, malignant maligners tactically manufacturing… https://t.co/OmbavEpFzP",1,1462267633714089986,39344374,DonaldJTrumpJr,,,,0,0,0,0,0,0,0,low,en,1637494964102,"[16, 177]",,0.0
242,1462385990111137796,1457370291127164934,2021-11-21T11:42:44+00:00,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,1.462385588645081e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637494964517,,,
243,1462386075402481668,1266754016047960066,2021-11-21T11:43:04+00:00,"RT @DrHassanRashidi: Manufacturing Process Innovation for Industrials
https://www.mckinsey.com/industries/advanced-electronics/our-insights/manufacturing-process-innovation-for-industrials
@ASMEdotorg @3DSNorthAmerica @kelguerin @CRud…",1.4615129288516403e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @DrHassanRashidi: Manufacturing Process Innovation for Industrials
https://t.co/Hjm2nDV4b8
@ASMEdotorg @3DSNorthAmerica @kelguerin @CRud…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494984852,,,0.0
244,1462386086995382277,1381917689287876608,2021-11-21T11:43:07+00:00,RT @ZeeNewsEnglish: #IncomeTax Department raids more than 20 premises of a Gujarat-based group engaged in the manufacturing of chemicals an…,1.4623856382635704e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @ZeeNewsEnglish: #IncomeTax Department raids more than 20 premises of a Gujarat-based group engaged in the manufacturing of chemicals an…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637494987616,,,
245,1462386099393814529,3040871649,2021-11-21T11:43:10+00:00,"RT @DrHassanRashidi: Manufacturing Process Innovation for Industrials
https://www.mckinsey.com/industries/advanced-electronics/our-insights/manufacturing-process-innovation-for-industrials
@ASMEdotorg @3DSNorthAmerica @kelguerin @CRud…",1.4615129288516403e+18,,,8fd97660238c3401f27716c0f9597bef41eb33a1,"RT @DrHassanRashidi: Manufacturing Process Innovation for Industrials
https://t.co/Hjm2nDV4b8
@ASMEdotorg @3DSNorthAmerica @kelguerin @CRud…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637494990572,,,0.0
246,1462386102682148866,859917021571686401,2021-11-21T11:43:11+00:00,"Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Project ❌
Security ✖️
Health care ❌
Infrastructure ✖️
Town planning  ❌
Economic development ✖️
Employment/job creation ❌
Billboards, pictures & posters ✔️ https://twitter.com/AM_Saleeem/status/1462386102682148866/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamf… https://t.co/1QA70FSvtT",1,,,,,,,0,0,0,2,7,0,0,low,en,,"[0, 279]",,0.0
247,1462386104867377164,1371891412409679873,2021-11-21T11:43:11+00:00,"RT @eye_business: Excellent thread from @ManufacturingNI. Take a read before you tell everyone how much business here is suffering, @J_Dona…",1.462002203544232e+18,1.4619923918046904e+18,,f0976f342215a984184a13a54b26877ece8cebba,"RT @eye_business: Excellent thread from @ManufacturingNI. Take a read before you tell everyone how much business here is suffering, @J_Dona…",0,,,,,,,1,0,0,0,0,0,0,low,en,1637494991877,,,
248,1462386117743890440,73054109,2021-11-21T11:43:14+00:00,"The joint project is in alignment with the Make it in the Emirates drive and the Operation 300bn, the UAE's industrial strategy aiming to increase the contribution of the manufacturing industry to the economic output of the country.",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"The joint project is in alignment with the Make it in the Emirates drive and the Operation 300bn, the UAE's industr… https://t.co/rHkB1Ul53n",1,1462386115168677892,73054109,EmiratesTrans,,,,0,0,0,0,0,0,0,low,en,1637494994947,"[0, 232]",,
249,1462386142393901065,2951989629,2021-11-21T11:43:20+00:00,"@GabrielYoPo @CSaltroad1 @montie With an educated guess, I'd say that the US will still be, followed by China and then possibly Japan or India. The manufacturing/supply chains  weaknesses that were exposed by covid and political problems, are already being redeveloped and repatriated, which will hit China",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@GabrielYoPo @CSaltroad1 @montie With an educated guess, I'd say that the US will still be, followed by China and t… https://t.co/kxSE0gaejX",1,1462382470725263367,1234083871077126145,GabrielYoPo,,,,0,0,0,0,0,0,0,low,en,1637495000824,"[33, 306]",,
250,1462386200451465220,848141644666765312,2021-11-21T11:43:34+00:00,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,1.462385588645081e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495014666,,,
251,1462386404831285248,39151531,2021-11-21T11:44:23+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495063394,,,
252,1462386405506633737,390907755,2021-11-21T11:44:23+00:00,"@AmyAThatcher How dare you?
Actually, it’s’ Bullshit Manufacturing Plant Lifetime Achievement Award. A second rate pseudo/ pretend/ quasi/fantasy/ poseur “ journalist” wining a fitting third rate POS award.  Like goes to like. https://twitter.com/007donquixote/status/1462386405506633737/photo/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@AmyAThatcher How dare you?
Actually, it’s’ Bullshit Manufacturing Plant Lifetime Achievement Award. A second rate… https://t.co/KyQUhISlBs",1,1462232396913385476,740244738738126849,AmyAThatcher,,,,0,0,0,0,0,0,0,low,en,1637495063555,"[14, 226]",,0.0
253,1462386567008296960,1324395039188000768,2021-11-21T11:45:02+00:00,"Come join our team at Adecco. Click here to learn more. https://bit.ly/3cyKgjq #WestSacramento, CA #Manufacturing",,,,30e02f6a08a1b9c1781f9764fccfbbe204fe0183,"Come join our team at Adecco. Click here to learn more. https://t.co/36JVau1WBD #WestSacramento, CA #Manufacturing",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495102060,,,0.0
254,1462386568166100994,236770150,2021-11-21T11:45:02+00:00,China helps Indonesia build COVID-19 vaccine manufacturing hub https://www.poandpo.com/politics/china_helps_indonesia_build_covid_19_vaccine_manufacturing_hub #Politics http://www.poandpo.com #news 397,,,,9d79587db57bd72b62b4c9d16e4d2865912a45d1,China helps Indonesia build COVID-19 vaccine manufacturing hub https://t.co/1DTlXr2Rpm #Politics https://t.co/eQQT8822Zi #news 397,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495102336,,,0.0
255,1462386626311557120,385368824,2021-11-21T11:45:16+00:00,@TelBabe The fascinating fact is China continues to grow in every way using fossil fuels. Manufacturing and armament there is a more realistic proposition that our lives will end through China not climate change but haho the extinction rebellion will dismiss that one.,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@TelBabe The fascinating fact is China continues to grow in every way using fossil fuels. Manufacturing and armamen… https://t.co/9YiHkDiIhg,1,1462074659810201600,1876554792,TelBabe,,,,0,0,0,0,0,0,0,low,en,1637495116199,"[9, 268]",,
256,1462386692019654669,1268167938902761473,2021-11-21T11:45:31+00:00,@uncomfypilled @Jb1075 @OEimhear @wahlstedt007 @madam0526 Buddy if you are sat at home manufacturing your own ammunition to keep yourself safe then I think you may have lost the debate as to whether you’re living in a normal society or not,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@uncomfypilled @Jb1075 @OEimhear @wahlstedt007 @madam0526 Buddy if you are sat at home manufacturing your own ammun… https://t.co/sb9pj8N8se,1,1462386072244084743,1359681060821417984,uncomfypilled,,,,0,0,0,0,0,0,0,low,en,1637495131865,"[58, 239]",,
257,1462386774647398405,1431651127641219075,2021-11-21T11:45:51+00:00,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,1.462385588645081e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495151565,,,
258,1462386882587807751,2856826725,2021-11-21T11:46:17+00:00,"RT @bopinion: U.S. manufacturing output rose in October to the highest level since March 2019.

The factory production rebound was driven i…",1.462034912601682e+18,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,"RT @bopinion: U.S. manufacturing output rose in October to the highest level since March 2019.

The factory production rebound was driven i…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495177300,,,
259,1462386899818094593,3224206316,2021-11-21T11:46:21+00:00,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,1.462385588645081e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495181408,,,
260,1462387009834696705,1085597531168522241,2021-11-21T11:46:47+00:00,"RT @AM_Saleeem: Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Pr…",1.4623861026821489e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @AM_Saleeem: Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Pr…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495207638,,,
261,1462387058022957056,1315199180030316546,2021-11-21T11:46:59+00:00,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,1.462385588645081e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @UsamaRajpot351: Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22.…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495219127,,,
262,1462387194375462923,340324671,2021-11-21T11:47:31+00:00,RT @ZeeNewsEnglish: #IncomeTax Department raids more than 20 premises of a Gujarat-based group engaged in the manufacturing of chemicals an…,1.4623856382635704e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @ZeeNewsEnglish: #IncomeTax Department raids more than 20 premises of a Gujarat-based group engaged in the manufacturing of chemicals an…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495251636,,,
263,1462387349095161858,1315199180030316546,2021-11-21T11:48:08+00:00,"Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY22. Production of Iron & Steel products went up by 13.77% while that of leather products showed an uptick of 13.94%
#PakistanMovingForward🇵🇰
@SHK_PTI007 https://twitter.com/SHK_PTI007/status/1462387349095161858/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,Pakistan’s Large Scale Manufacturing Industries (LSMI) production has shown significant growth of 5.15% during Q1FY… https://t.co/n2RytZGFTn,1,,,,,,,0,0,0,1,2,0,0,low,en,,"[0, 271]",,0.0
264,1462387407601508352,742054919935512576,2021-11-21T11:48:22+00:00,"RT @eye_business: Excellent thread from @ManufacturingNI. Take a read before you tell everyone how much business here is suffering, @J_Dona…",1.462002203544232e+18,1.4619923918046904e+18,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @eye_business: Excellent thread from @ManufacturingNI. Take a read before you tell everyone how much business here is suffering, @J_Dona…",0,,,,,,,1,0,0,0,0,0,0,low,en,1637495302473,,,
265,1462387423673913349,1241308427671855104,2021-11-21T11:48:26+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495306305,,,
266,1462387539537448960,886268856393748481,2021-11-21T11:48:53+00:00,"RT @AM_Saleeem: Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Pr…",1.4623861026821489e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @AM_Saleeem: Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Pr…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495333929,,,
267,1462387556134232067,324840489,2021-11-21T11:48:57+00:00,"RT @theupindex: Defence Corridor got it’s first operationalised manufacturing plant in Lucknow today.

RM Rajnath Singh inaugurated Aerollo…",1.4595593666007122e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"RT @theupindex: Defence Corridor got it’s first operationalised manufacturing plant in Lucknow today.

RM Rajnath Singh inaugurated Aerollo…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495337886,,,
268,1462387563549839365,52726925,2021-11-21T11:48:59+00:00,"RT @AM_Saleeem: Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Pr…",1.4623861026821489e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @AM_Saleeem: Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Pr…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495339654,,,
269,1462387636203515905,328472663,2021-11-21T11:49:16+00:00,"#vaccine #covid #VaccineMandate .why you recommend few who repay you.
If want pfizer then it's our right .why govt still not manufacturing vaccine.",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"#vaccine #covid #VaccineMandate .why you recommend few who repay you.
If want pfizer then it's our right .why govt… https://t.co/14heWwOHXy",1,,,,,,,0,0,0,0,0,0,0,low,en,1637495356976,"[0, 147]",,
270,1462387645972193280,1216676187419709440,2021-11-21T11:49:19+00:00,Manufacturing Design Engineer https://www.weldinginfo.org/job/manufacturing-design-engineer/,,,,e64f8fba7d74d1f36871c641c9f4a33b6254b8eb,Manufacturing Design Engineer https://t.co/bcrw6AaaCD,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495359305,,,0.0
271,1462387885546610690,510978246,2021-11-21T11:50:16+00:00,"RT @AM_Saleeem: Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Pr…",1.4623861026821489e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @AM_Saleeem: Not a billboard manufacturing industry, this is the road leading to the residence of the Executive Governor of Zamfara.🤦
Pr…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495416424,,,
272,1462387890814607364,19018013,2021-11-21T11:50:17+00:00,Production Shift Manager - Leicestershire - Zest Recruitment  #food #drink #manufacturing https://jobs.foodmanufacture.co.uk/job/866273/production-shift-manager/?TrackID=269919&utm_source=twitterfeed&utm_medium=feed&utm_campaign=2,,,,d12285df4a6e0351e7f270f79af852fc5a56fcfe,Production Shift Manager - Leicestershire - Zest Recruitment  #food #drink #manufacturing https://t.co/BGnhboC4cD,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495417680,,,0.0
273,1462387977871671297,1439127992949776387,2021-11-21T11:50:38+00:00,@KidaneCapital @SarahGr1970 @BBCAfrica Take a few minutes and read the following article. In the war their are alots of actors who are involved directly or indirectly. Due to the geopolitical location of the country.https://newafricainstitute.medium.com/disinformation-in-tigray-manufacturing-consent-for-a-secessionist-war-275544445c53?source=social.tw,,,,f0976f342215a984184a13a54b26877ece8cebba,@KidaneCapital @SarahGr1970 @BBCAfrica Take a few minutes and read the following article. In the war their are alot… https://t.co/ieebUh9Jry,1,1462386656586125315,1439127992949776387,Biruk45329846,,,,0,0,0,0,0,0,0,low,en,1637495438436,"[39, 239]",,0.0
274,1462388050101772288,1282002379861303298,2021-11-21T11:50:55+00:00,RT @News24: http://News24.com | Pep owner sets its sights on local manufacturing as supply chain woes continue https://www.news24.com/fin24/Companies/Retail/pep-owner-sets-its-sights-on-local-manufacturing-as-supply-chain-woes-continue-20211119,1.4621497124302193e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @News24: https://t.co/By0KBr5HQV | Pep owner sets its sights on local manufacturing as supply chain woes continue https://t.co/XN5dd6jxBp,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495455657,,,0.0
275,1462388083924471812,905651776166125572,2021-11-21T11:51:03+00:00,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",1.4621820189265838e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @unionsaustralia: Australia didn’t have masks - we started manufacturing masks.

Australia didn’t have hand sanitiser - we started manuf…",0,,,,,,,0,0,0,0,0,0,0,low,en,1637495463721,,,
276,1462388437441388550,1718488657,2021-11-21T11:52:28+00:00,RT @ZeeNewsEnglish: #IncomeTax Department raids more than 20 premises of a Gujarat-based group engaged in the manufacturing of chemicals an…,1.4623856382635704e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @ZeeNewsEnglish: #IncomeTax Department raids more than 20 premises of a Gujarat-based group engaged in the manufacturing of chemicals an…,0,,,,,,,0,0,0,0,0,0,0,low,en,1637495548006,,,
277,1462388455300685827,1437336016893792260,2021-11-21T11:52:32+00:00,"@JackWassab @CraigKellyMP Hopefully reduce government regulations reduce energy costs lower taxes and bring back Australian manufacturing, invest in industries that produce not non productive jobs like investing in Chinese and Indian students to coming to Australia",,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,@JackWassab @CraigKellyMP Hopefully reduce government regulations reduce energy costs lower taxes and bring back Au… https://t.co/yd6ta47SqB,1,1462374539954851844,505304606,JackWassab,,,,0,0,0,0,0,0,0,low,en,1637495552264,"[26, 265]",,
278,1462388491195588625,331291358,2021-11-21T11:52:40+00:00,"Nervous to apply for a job like ""Senior Manager, Demand Planning"" at Thermo Fisher Scientific? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Manufacturing #Loughborough, England",,,44225138caa10f19,30e02f6a08a1b9c1781f9764fccfbbe204fe0183,"Nervous to apply for a job like ""Senior Manager, Demand Planning"" at Thermo Fisher Scientific? Apply even if you're… https://t.co/5OoNcqCrcV",1,,,,"{""type"": ""Point"", ""coordinates"": [52.772099, -1.206166]}","{""type"": ""Point"", ""coordinates"": [-1.206166, 52.772099]}",,0,0,0,0,0,0,0,low,en,1637495560822,"[0, 253]",,
279,1462388543771217921,783253616748441600,2021-11-21T11:52:53+00:00,@flipkartsupport Now see your Bullshit policy . Product is under manufacturing seller is confirmed then How u are telling that after the return product received by seller I suppose to get the refund . Don't make fool to customer .#DontmakeFoolFlipkat,,,,f0976f342215a984184a13a54b26877ece8cebba,@flipkartsupport Now see your Bullshit policy . Product is under manufacturing seller is confirmed then How u are t… https://t.co/XMhFdwrqOr,1,,951522626,flipkartsupport,,,,0,0,0,0,0,0,0,low,en,1637495573357,"[0, 250]",,
